asset,total_return,cagr,maxdd,calmar,sharpe,n_trades,W,d,p,avg_hold
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.4,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.22,0.02,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.22,0.04,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.22,0.06,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.22,0.08,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.22,0.1,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.22,0.12000000000000001,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.22,0.13999999999999999,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.22,0.16,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.22,0.18,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.22,0.19999999999999998,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.22,0.22,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.22,0.24,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.22,0.26,0.0
